instance,sat_result,status,runtime_s,n_vars,n_hard_clauses,n_soft_clauses,n_optimization_clauses,n_total_clauses,peak_memory_mb,memory_metric,solver,precedence_mode,staircase,encoding_variant,total_breaks,fairness_gap,participant_breaks,busy_participants_per_slot,assignment,schedule_by_slot,validation_errors,enabled_constraints,error_type,error_message,message_type,n_clauses,n_soft,total_clauses
forumt-14crafc.forb0007,UNSAT,UNSAT,0.382714,28328,80836,7,0,80843,109.355,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,80836,7,80843
forumt-14crafd.fixed020-Forb,UNSAT,UNSAT,0.302019,25691,68169,8,0,68177,110.27,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,68169,8,68177
forumt-14crafd.fixed040-Forb,UNSAT,UNSAT,0.270386,24827,60238,8,0,60246,102.391,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,60238,8,60246
forumt-14crafd.forb0003,UNSAT,UNSAT,0.340066,28241,80884,8,0,80892,107.613,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,80884,8,80892
forumt-14crafd.forb0007,UNSAT,UNSAT,0.338683,27980,80100,8,0,80108,109.691,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,80100,8,80108
forumt-14crafe.fixed020-Forb,UNSAT,UNSAT,0.300512,25790,68387,8,0,68395,107.434,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,68387,8,68395
forumt-14crafe.fixed040-Forb,UNSAT,UNSAT,0.302871,24933,60470,8,0,60478,102.012,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,60470,8,60478
forumt-14crafe.forb0003,UNSAT,UNSAT,0.338166,28322,81066,8,0,81074,110.566,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,81066,8,81074
forumt-14crafe.forb0007,UNSAT,UNSAT,0.332159,28064,80288,8,0,80296,110.566,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,80288,8,80296
tic-12.fixed020-Forb,UNSAT,UNSAT,0.103518,5074,18963,6,0,18969,89.215,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,18963,6,18969
tic-12.fixed040-Forb,UNSAT,UNSAT,0.08976,4595,15686,6,0,15692,87.836,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,15686,6,15692
tic-12.forb0003,UNSAT,UNSAT,0.110494,5433,22202,6,0,22208,89.086,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,22202,6,22208
tic-12.forb0007,UNSAT,UNSAT,0.109063,5398,21999,6,0,22005,89.473,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,21999,6,22005
tic-12crafc.fixed020-Forb,UNSAT,UNSAT,0.156824,14245,33041,6,0,33047,90.77,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,33041,6,33047
tic-12crafc.fixed040-Forb,UNSAT,UNSAT,0.16226,13826,29884,6,0,29890,93.121,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,29884,6,29890
tic-12crafc.forb0003,UNSAT,UNSAT,0.159224,14574,36220,6,0,36226,91.941,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,36220,6,36226
tic-12crafc.forb0007,UNSAT,UNSAT,0.253298,14544,36027,6,0,36033,95.371,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,36027,6,36033
tic-13.fixed020-Forb,UNSAT,UNSAT,0.318672,24379,59954,6,0,59960,102.906,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,59954,6,59960
tic-13.fixed040-Forb,UNSAT,UNSAT,0.249402,23554,53631,6,0,53637,105.906,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,53631,6,53637
tic-13.forb0003,UNSAT,UNSAT,0.284984,24786,66167,6,0,66173,102.691,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,66167,6,66173
tic-13.forb0007,UNSAT,UNSAT,0.277676,23599,64077,6,0,64083,105.152,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,64077,6,64083
tic-13crafb.fixed020-Forb,SAT,OPTIMAL,0.30733,22777,57771,8,0,57779,109.445,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,16,1,"0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1","30,34,36,38,42,40,36,40,38,34","5,1,2,7,3,10,9,4,2,8,8,10,3,7,7,4,9,6,10,9,3,8,1,8,5,4,3,9,10,7,1,4,6,10,3,7,9,8,5,10,8,9,2,5,1,10,7,4,4,9,1,8,10,7,5,6,6,7,2,3,4,1,8,3,8,1,4,10,6,2,4,4,6,10,8,1,2,9,7,3,5,8,9,5,10,8,9,4,5,2,6,1,5,2,4,7,8,5,4,2,1,9,5,10,3,6,9,8,7,10,2,5,8,9,7,5,4,10,9,1,3,4,7,5,6,8,2,6,5,3,9,10,2,6,9,5,6,3,7,2,8,4,6,8,4,1,7,6,5,3,1,10,6,2,3,9,6,3,2,1,5,6,4,4,7,6,5,3,10,2,8,1,9,6,8,7,3,5,9,3,2,5,7,6",1:M2 M23 M31 M45 M51 M62 M66 M76 M92 M101 M120 M146 M151 M160 M172 | 2:M3 M9 M43 M59 M70 M77 M90 M94 M100 M111 M127 M133 M140 M154 M159 M170 M181 | 3:M5 M13 M21 M27 M35 M60 M64 M80 M105 M121 M130 M138 M150 M155 M158 M168 M177 M180 | 4:M8 M16 M26 M32 M48 M49 M61 M67 M71 M72 M88 M95 M99 M117 M122 M142 M145 M163 M164 | 5:M1 M25 M39 M44 M55 M81 M84 M89 M93 M98 M103 M112 M116 M124 M129 M136 M149 M161 M167 M178 M182 | 6:M18 M33 M56 M57 M69 M73 M91 M106 M125 M128 M134 M137 M143 M148 M153 M157 M162 M166 M174 M184 | 7:M4 M14 M15 M30 M36 M47 M54 M58 M79 M96 M109 M115 M123 M139 M147 M165 M176 M183 | 8:M10 M11 M22 M24 M38 M41 M52 M63 M65 M75 M82 M86 M97 M108 M113 M126 M141 M144 M171 M175 | 9:M7 M17 M20 M28 M37 M42 M50 M78 M83 M87 M102 M107 M114 M119 M131 M135 M156 M173 M179 | 10:M6 M12 M19 M29 M34 M40 M46 M53 M68 M74 M85 M104 M110 M118 M132 M152 M169,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,57771,8,57779
tic-13crafb.fixed040-Forb,UNSAT,UNSAT,0.240162,21946,51040,8,0,51048,105.918,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,51040,8,51048
tic-13crafb.forb0003,SAT,OPTIMAL,0.339496,23125,64288,8,0,64296,111.527,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,0,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","28,30,36,40,42,42,42,42,36,30","7,10,3,6,9,5,5,2,8,6,6,3,5,9,3,7,8,5,9,8,4,2,3,8,6,7,3,2,4,1,3,8,1,4,9,10,2,6,7,4,5,2,6,7,8,4,1,3,10,3,1,6,8,5,7,2,6,1,9,4,5,3,2,10,2,4,9,8,4,5,8,8,9,1,10,7,6,3,5,2,4,7,6,10,4,2,3,1,5,8,7,9,5,7,10,4,3,10,8,1,6,5,4,7,10,9,8,5,6,10,6,3,2,9,5,1,6,7,1,7,8,2,5,4,6,9,3,4,7,10,8,1,6,7,8,2,9,4,6,3,10,5,4,9,2,1,5,8,4,7,7,4,9,1,9,3,10,7,3,4,6,8,5,1,4,5,6,3,2,8,9,10,7,10,9,6,5,8,7,7,5,8,6,9",1:M30 M33 M47 M51 M58 M74 M88 M100 M116 M119 M132 M146 M154 M164 | 2:M8 M22 M28 M37 M42 M56 M63 M65 M80 M86 M113 M122 M136 M145 M169 | 3:M3 M12 M15 M23 M27 M31 M48 M50 M62 M78 M87 M97 M112 M127 M140 M156 M159 M168 | 4:M21 M29 M34 M40 M46 M60 M66 M69 M81 M85 M96 M103 M124 M128 M138 M143 M149 M152 M160 M165 | 5:M6 M7 M13 M18 M41 M54 M61 M70 M79 M89 M93 M102 M108 M115 M123 M142 M147 M163 M166 M177 M181 | 6:M4 M10 M11 M25 M38 M43 M52 M57 M77 M83 M101 M109 M111 M117 M125 M133 M139 M161 M167 M176 M183 | 7:M1 M16 M26 M39 M44 M55 M76 M82 M91 M94 M104 M118 M120 M129 M134 M150 M151 M158 M173 M179 M180 | 8:M9 M17 M20 M24 M32 M45 M53 M68 M71 M72 M90 M99 M107 M121 M131 M135 M148 M162 M170 M178 M182 | 9:M5 M14 M19 M35 M59 M67 M73 M92 M106 M114 M126 M137 M144 M153 M155 M171 M175 M184 | 10:M2 M36 M49 M64 M75 M84 M95 M98 M105 M110 M130 M141 M157 M172 M174,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,64288,8,64296
tic-13crafb.forb0007,UNSAT,UNSAT,0.269868,21937,62160,8,0,62168,104.164,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,62160,8,62168
tic-13crafc.fixed020-Forb,UNSAT,UNSAT,0.279522,24539,60314,6,0,60320,102.023,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,60314,6,60320
tic-13crafc.fixed040-Forb,UNSAT,UNSAT,0.25154,23748,54059,6,0,54065,101.371,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,54059,6,54065
tic-13crafc.forb0003,UNSAT,UNSAT,0.295356,24948,66531,6,0,66537,109.27,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,66531,6,66537
tic-13crafc.forb0007,UNSAT,UNSAT,0.283803,24852,66079,6,0,66085,103.945,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,66079,6,66085
tic-14crafa.fixed020-Forb,SAT,OPTIMAL,0.354388,27496,71945,7,0,71952,113.172,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,34,2,"0,0,1,1,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,2,1,0,1,0,1,0,2,0,1,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,2,0,1,1,1","46,44,48,50,52,52,50,50,42,40","7,10,9,8,5,2,1,3,8,4,2,1,7,5,9,10,8,6,6,10,3,5,7,7,8,9,3,2,10,1,4,1,9,3,3,5,2,4,5,6,4,7,2,6,8,9,5,3,10,9,2,4,1,4,3,9,7,2,10,6,5,6,7,8,1,4,9,2,3,10,7,8,5,1,6,10,3,1,6,4,2,9,5,10,8,7,3,6,4,1,8,2,3,4,1,2,5,7,3,4,8,6,1,10,5,2,5,3,3,4,2,6,5,2,4,7,9,10,3,5,8,7,9,5,2,5,6,1,7,3,6,5,2,5,4,8,10,7,1,3,9,7,6,8,4,1,4,8,7,1,5,3,10,9,4,6,1,8,7,2,6,8,4,3,9,7,5,2,10,6,2,9,1,9,8,6,5,1,3,1,3,9,8,4,10,2,8,6,4,5,10,7,8,5,7,4,9,8,10,6,6,3,7,4,10,6,2,8,9,1,7,1,6,4,9,5,8,7,1,9,7,6,8,3,5,1,4,10,5,4,3,6,2,7,8,10,6",1:M7 M12 M30 M32 M53 M65 M74 M78 M90 M95 M103 M128 M139 M146 M150 M157 M173 M178 M180 M210 M212 M219 M226 | 2:M6 M11 M28 M37 M43 M51 M58 M68 M81 M92 M96 M106 M111 M114 M125 M133 M160 M168 M171 M186 M207 M233 | 3:M8 M21 M27 M34 M35 M48 M55 M69 M77 M87 M93 M99 M108 M109 M119 M130 M140 M152 M164 M179 M181 M202 M224 M231 | 4:M10 M31 M38 M41 M52 M54 M66 M80 M89 M94 M100 M110 M115 M135 M145 M147 M155 M163 M184 M189 M196 M204 M214 M227 M230 | 5:M5 M14 M22 M36 M39 M47 M61 M73 M83 M97 M105 M107 M113 M120 M124 M126 M132 M134 M151 M167 M177 M190 M194 M216 M225 M229 | 6:M18 M19 M40 M44 M60 M62 M75 M79 M88 M102 M112 M127 M131 M143 M156 M161 M170 M176 M188 M200 M201 M206 M213 M222 M232 M237 | 7:M1 M13 M23 M24 M42 M57 M63 M71 M86 M98 M116 M122 M129 M138 M142 M149 M159 M166 M192 M195 M203 M211 M218 M221 M234 | 8:M4 M9 M17 M25 M45 M64 M72 M85 M91 M101 M121 M136 M144 M148 M158 M162 M175 M183 M187 M193 M198 M208 M217 M223 M235 | 9:M3 M15 M26 M33 M46 M50 M56 M67 M82 M117 M123 M141 M154 M165 M172 M174 M182 M197 M209 M215 M220 | 10:M2 M16 M20 M29 M49 M59 M70 M76 M84 M104 M118 M137 M153 M169 M185 M191 M199 M205 M228 M236,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,71945,7,71952
tic-14crafa.fixed040-Forb,UNSAT,UNSAT,0.29446,26680,64098,7,0,64105,104.73,peak_process_tree_rss_mb,maxsat,traditional,no,imp12+,,,,,,,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence graph: transitive closure, cycle detection, arc-consistent bounds | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary total-break-slot counts and gap objective | (40) optional hard fairness cap: gap <= 2",,,result,64098,7,64105
