instance,precedence_encoding,precedence_graph,precedence_configuration,domain_filter_graph,solver,objective,domain_mode,basic,imp1,imp2,imp12,imp12+,n/a
tic-13crafb.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.0 0,-
tic-13crafb.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13crafb.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13crafb.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13crafb.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13crafb.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13crafb.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-13crafb.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13crafb.prec35,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
tic-13crafb.prec35,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-13crafb.prec35,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.8 0,-
tic-13crafb.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13crafb.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-13crafb.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13crafb.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13crafb.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-13crafb.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13crafb.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13crafb.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13crafb.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13crafb.prec40,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13crafb.prec40,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13crafb.prec40,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-13crafb.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.9 0,-
tic-13crafb.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-13crafb.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13crafb.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.4 0,-
tic-13crafb.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-13crafb.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-13crafb.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.8 0,-
tic-13crafb.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-13crafb.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.8 0,-
tic-13crafc.prec30,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.7 1,-
tic-13crafc.prec30,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 1,-
tic-13crafc.prec30,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.9 1,-
tic-13crafc.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.9 1,-
tic-13crafc.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 1,-
tic-13crafc.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.0 1,-
tic-13crafc.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 1,-
tic-13crafc.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 1,-
tic-13crafc.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.0 1,-
tic-13crafc.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.6 1,-
tic-13crafc.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,2.2 1,-
tic-13crafc.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.9 1,-
tic-13crafc.prec35,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 1,-
tic-13crafc.prec35,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 1,-
tic-13crafc.prec35,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.6 1,-
tic-13crafc.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.1 1,-
tic-13crafc.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 1,-
tic-13crafc.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.6 1,-
tic-13crafc.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.7 1,-
tic-13crafc.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.8 1,-
tic-13crafc.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.1 1,-
tic-13crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.6 1,-
tic-13crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.1 1,-
tic-13crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.6 1,-
tic-13crafc.prec40,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,3.6 1,-
tic-13crafc.prec40,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.9 1,-
tic-13crafc.prec40,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,2.6 1,-
tic-13crafc.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,4.0 1,-
tic-13crafc.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.9 1,-
tic-13crafc.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,2.8 1,-
tic-13crafc.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.3 1,-
tic-13crafc.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 1,-
tic-13crafc.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,3.4 1,-
tic-13crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,3.3 1,-
tic-13crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 1,-
tic-13crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.4 1,-
tic-14crafa.prec30,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-14crafa.prec30,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
tic-14crafa.prec30,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-14crafa.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-14crafa.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.0 0,-
tic-14crafa.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
tic-14crafa.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-14crafa.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.1 0,-
tic-14crafa.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
tic-14crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-14crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
tic-14crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
tic-14crafa.prec35,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.9 0,-
tic-14crafa.prec35,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.9 0,-
tic-14crafa.prec35,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
tic-14crafa.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-14crafa.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.9 0,-
tic-14crafa.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
tic-14crafa.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
tic-14crafa.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
tic-14crafa.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
tic-14crafa.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.0 0,-
tic-14crafa.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.0 0,-
tic-14crafa.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
tic-14crafa.prec40,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.0 0,-
tic-14crafa.prec40,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.4 0,-
tic-14crafa.prec40,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.1 0,-
tic-14crafa.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,2.8 0,-
tic-14crafa.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.7 0,-
tic-14crafa.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.1 0,-
tic-14crafa.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.0 0,-
tic-14crafa.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.9 0,-
tic-14crafa.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.1 0,-
tic-14crafa.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,2.9 0,-
tic-14crafa.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.8 0,-
tic-14crafa.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.2 0,-
tic-14crafc.prec30,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.1 0,-
tic-14crafc.prec30,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.1 0,-
tic-14crafc.prec30,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
tic-14crafc.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.8 0,-
tic-14crafc.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.1 0,-
tic-14crafc.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.8 0,-
tic-14crafc.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.2 0,-
tic-14crafc.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.0 0,-
tic-14crafc.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.0 0,-
tic-14crafc.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.5 0,-
tic-14crafc.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.2 0,-
tic-14crafc.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.5 0,-
tic-14crafc.prec35,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.7 1,-
tic-14crafc.prec35,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.2 1,-
tic-14crafc.prec35,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.4 1,-
tic-14crafc.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.7 1,-
tic-14crafc.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.1 1,-
tic-14crafc.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,3.1 1,-
tic-14crafc.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.7 1,-
tic-14crafc.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,2.3 1,-
tic-14crafc.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.8 1,-
tic-14crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.3 1,-
tic-14crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.3 1,-
tic-14crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.5 1,-
tic-14crafc.prec40,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,3.0 1,-
tic-14crafc.prec40,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.9 1,-
tic-14crafc.prec40,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.7 1,-
tic-14crafc.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.8 1,-
tic-14crafc.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,6.7 1,-
tic-14crafc.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.5 1,-
tic-14crafc.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.6 1,-
tic-14crafc.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,2.4 1,-
tic-14crafc.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.5 1,-
tic-14crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.4 1,-
tic-14crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.2 1,-
tic-14crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,3.7 1,-
tic-14crafd.prec30,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
tic-14crafd.prec30,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.2 0,-
tic-14crafd.prec30,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.2 0,-
tic-14crafd.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.9 0,-
tic-14crafd.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
tic-14crafd.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
tic-14crafd.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.9 0,-
tic-14crafd.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
tic-14crafd.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
tic-14crafd.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.1 0,-
tic-14crafd.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.3 0,-
tic-14crafd.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.8 0,-
tic-14crafd.prec35,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.1 0,-
tic-14crafd.prec35,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,2.0 0,-
tic-14crafd.prec35,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.3 0,-
tic-14crafd.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.9 0,-
tic-14crafd.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.4 0,-
tic-14crafd.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.0 0,-
tic-14crafd.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.1 0,-
tic-14crafd.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.6 0,-
tic-14crafd.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.3 0,-
tic-14crafd.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.2 0,-
tic-14crafd.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
tic-14crafd.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
tic-14crafd.prec40,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.0 1,-
tic-14crafd.prec40,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.2 1,-
tic-14crafd.prec40,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.6 1,-
tic-14crafd.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,3.3 1,-
tic-14crafd.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.6 1,-
tic-14crafd.prec40,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.7 1,-
tic-14crafd.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.4 1,-
tic-14crafd.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.7 1,-
tic-14crafd.prec40,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.1 1,-
tic-14crafd.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.1 1,-
tic-14crafd.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,2.2 1,-
tic-14crafd.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.8 1,-
ticf-13crafa.prec30,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
ticf-13crafa.prec30,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.8 0,-
ticf-13crafa.prec30,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.8 0,-
ticf-13crafa.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
ticf-13crafa.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.8 0,-
ticf-13crafa.prec30,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
ticf-13crafa.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
ticf-13crafa.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.8 0,-
ticf-13crafa.prec30,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.8 0,-
ticf-13crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
ticf-13crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.8 0,-
ticf-13crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.8 0,-
ticf-13crafa.prec35,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
ticf-13crafa.prec35,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.8 0,-
ticf-13crafa.prec35,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.8 0,-
ticf-13crafa.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.6 0,-
ticf-13crafa.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.8 0,-
ticf-13crafa.prec35,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
ticf-13crafa.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 0,-
ticf-13crafa.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.8 0,-
ticf-13crafa.prec35,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
