instance,precedence_encoding,precedence_graph,precedence_configuration,domain_filter_graph,solver,objective,domain_mode,basic,imp1,imp2,imp12,imp12+,n/a
ticf-13crafa.prec60,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 4,-
ticf-13crafa.prec60,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 4,-
ticf-13crafa.prec60,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.7 4,-
ticf-13crafa.prec60,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 4,-
ticf-13crafa.prec60,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 4,-
ticf-13crafa.prec60,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.7 4,-
ticf-13crafa.prec60,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 4,-
ticf-13crafa.prec60,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 4,-
ticf-13crafa.prec60,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.7 4,-
ticf-13crafa.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 4,-
ticf-13crafa.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 4,-
ticf-13crafa.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.7 4,-
ticf-13crafb.prec50,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.5 5,-
ticf-13crafb.prec50,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.9 5,-
ticf-13crafb.prec50,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.3 5,-
ticf-13crafb.prec50,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.9 5,-
ticf-13crafb.prec50,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.7 5,-
ticf-13crafb.prec50,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.3 5,-
ticf-13crafb.prec50,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.5 5,-
ticf-13crafb.prec50,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.8 5,-
ticf-13crafb.prec50,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.2 5,-
ticf-13crafb.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.5 5,-
ticf-13crafb.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.9 5,-
ticf-13crafb.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.2 5,-
ticf-13crafb.prec60,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.5 5,-
ticf-13crafb.prec60,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.8 5,-
ticf-13crafb.prec60,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.9 5,-
ticf-13crafb.prec60,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.9 5,-
ticf-13crafb.prec60,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.6 5,-
ticf-13crafb.prec60,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.2 5,-
ticf-13crafb.prec60,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.9 5,-
ticf-13crafb.prec60,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.6 5,-
ticf-13crafb.prec60,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.1 5,-
ticf-13crafb.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.9 5,-
ticf-13crafb.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.6 5,-
ticf-13crafb.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.1 5,-
ticf-13crafc.prec50,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.6 2,-
ticf-13crafc.prec50,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.9 2,-
ticf-13crafc.prec50,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.9 2,-
ticf-13crafc.prec50,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.6 2,-
ticf-13crafc.prec50,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.0 2,-
ticf-13crafc.prec50,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.9 2,-
ticf-13crafc.prec50,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.7 2,-
ticf-13crafc.prec50,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.0 2,-
ticf-13crafc.prec50,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.9 2,-
ticf-13crafc.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.7 2,-
ticf-13crafc.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.0 2,-
ticf-13crafc.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.9 2,-
ticf-13crafc.prec60,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 4,-
ticf-13crafc.prec60,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.8 4,-
ticf-13crafc.prec60,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.7 4,-
ticf-13crafc.prec60,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 4,-
ticf-13crafc.prec60,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 4,-
ticf-13crafc.prec60,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.7 4,-
ticf-13crafc.prec60,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 4,-
ticf-13crafc.prec60,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.8 4,-
ticf-13crafc.prec60,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.7 4,-
ticf-13crafc.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.5 4,-
ticf-13crafc.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.8 4,-
ticf-13crafc.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.7 4,-
ticf-14crafa.prec50,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,3.9 4,-
ticf-14crafa.prec50,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,5.3 4,-
ticf-14crafa.prec50,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,3.5 4,-
ticf-14crafa.prec50,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,3.5 4,-
ticf-14crafa.prec50,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,4.2 4,-
ticf-14crafa.prec50,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,3.5 4,-
ticf-14crafa.prec50,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,3.7 4,-
ticf-14crafa.prec50,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,4.1 4,-
ticf-14crafa.prec50,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,3.4 4,-
ticf-14crafa.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,2.7 4,-
ticf-14crafa.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,4.2 4,-
ticf-14crafa.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,3.4 4,-
ticf-14crafa.prec60,pairwise,direct,pairwise+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,3.0 6,-
ticf-14crafa.prec60,pairwise,direct,pairwise+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,3.6 6,-
ticf-14crafa.prec60,pairwise,direct,pairwise+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,2.8 6,-
ticf-14crafa.prec60,pairwise,distance_closure,pairwise+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,2.3 6,-
ticf-14crafa.prec60,pairwise,distance_closure,pairwise+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,3.2 6,-
ticf-14crafa.prec60,pairwise,distance_closure,pairwise+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,2.8 6,-
ticf-14crafa.prec60,sparse_suffix,direct,sparse_suffix+direct,direct,incremental,IdleRange(P*),reduced,-,-,-,-,2.3 6,-
ticf-14crafa.prec60,sparse_suffix,direct,sparse_suffix+direct,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,3.6 6,-
ticf-14crafa.prec60,sparse_suffix,direct,sparse_suffix+direct,direct,multiple,IdleRange(P*),reduced,-,-,-,-,2.9 6,-
ticf-14crafa.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,incremental,IdleRange(P*),reduced,-,-,-,-,2.9 6,-
ticf-14crafa.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,maxsat,IdleRange(P*),reduced,-,-,-,-,3.3 6,-
ticf-14crafa.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,direct,multiple,IdleRange(P*),reduced,-,-,-,-,2.7 6,-
